xa2,xb2,y,Aug,Dec,Apr,Nov,Sep,May,Mar,Jul,Jun,Jan,Feb,Oct,Sat,Tue,Wed,Mon,Thu,Fri,Sun
0.02819419,-0.355113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.02819419,-0.5487839,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-1.053162,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-1.236474,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.02819419,-0.9503047,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.8867287,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.02819419,-0.905486,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.02819419,-0.7853583,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.4202425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.02819419,-0.5648202,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.02819419,-0.6092434,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.5757186,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.5793079,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.02819419,-0.5723849,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.02819419,-0.7619792,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.02819419,-1.064016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.4521752,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,0.1010538,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.4731324,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.02819419,-0.823857,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.02819419,-0.8326326,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.2821294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.09345653,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.07703426,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.5546263,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.8317642,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.7600253,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.02819419,-0.9428896,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.7161763,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.02819419,-0.3423235,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.4578149,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.2365436,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.02819419,-0.1576259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,0.1108377,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.02819419,0.2068675,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.2415561,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.02819419,-0.5190125,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.02819419,0.3241199,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,0.5023865,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,0.4594589,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.02819419,-0.2854196,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.02819419,-0.6740448,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.02819419,0.09893593,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.1272129,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.2995793,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.07107611,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.02819419,-0.4223575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.8506923,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.02819419,-0.5693122,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.4814463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.5509496,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.2866465,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.0176849,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.02819419,0.5971238,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.2955403,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.6495817,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.8588012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.02819419,-0.9196321,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.7596789,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.595941,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.7178755,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.1094866,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.69389,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.02819419,-0.8293024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.229772,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.08458976,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.02819419,-0.2722736,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.455135,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.02129886,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.4426055,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.02819419,-0.7636393,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.6558052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.0445496,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.4421438,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.7120679,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.3453918,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.02819419,0.03360287,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.02819419,-0.5653065,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.02819419,-0.9085582,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.02819419,-1.021684,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.8570938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02819419,-0.644764,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.7616574,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.8197722,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.02819419,-1.12952,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.933332,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.5681853,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.1666871,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02819419,-0.5642563,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.8933208,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.02819419,-0.6486047,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.02819419,-0.4813542,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.02819419,-0.4479461,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.02819419,-0.748715,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.9170216,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.02819419,-0.6883202,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.5726314,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.6773403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.7694373,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.9753178,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.02819419,-0.7327819,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.2623006,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.02819419,-0.2477536,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.02819419,-0.336553,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.4548624,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.3707088,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.7570308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.2162434,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.05303622,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.02819419,0.1109323,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.02819419,-0.05015605,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.1475637,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,0.1428303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,0.8546607,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.02819419,1.623297,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,2.338399,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,1.465598,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.02819419,0.02785652,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.2049399,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.05343519,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.02819419,0.1862533,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,0.427173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,0.3213328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.2842878,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,0.2536483,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.02819419,0.7671875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,0.9356186,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,0.4690971,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.02819419,0.3118799,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,0.4454098,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.02819419,-0.1800898,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.006011288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.02819419,0.08662888,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.02819419,0.0823091,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,0.694406,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.02819419,1.299509,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,0.02833655,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.7903342,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.4105251,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.02819419,-0.3866202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.3783107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.3427562,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.7095703,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.6827374,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.5455747,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.6184387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.7315199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.9921063,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.3593213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.4474593,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.2682882,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.02819419,-0.2840177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.6590636,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.02819419,-0.7205549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.3460383,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.02819419,-0.5072554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.003390671,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.02819419,-0.2437208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.1150038,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,0.2657639,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,0.923807,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.02819419,0.4442495,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.02819419,0.73456,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.02819419,0.09751177,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.4492569,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.2325456,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.435215,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.02819419,-0.7463453,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.1151268,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.03054146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,0.0504304,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.02819419,-0.3502066,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02819419,-0.6265654,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.6016367,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.6123744,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.7531033,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.1942567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.2707317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.2961848,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.3552838,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.02819419,0.09227777,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.02819419,-0.04240998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.02819419,-0.1247597,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.1857672,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.5708956,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.6064476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.7551025,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.4779259,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.02819419,-0.6468853,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.02819419,-0.7464581,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.4459339,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.02819419,-0.532201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,0.05071986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.0260509,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.006449344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,0.4544961,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,1.198764,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,0.1388048,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,0.2079511,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,0.3600935,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.3810364,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,0.4621384,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.2550736,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.8890758,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-1.045249,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.02819419,-1.046046,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.7223303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.007974338,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.02819419,0.04944525,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.3048012,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.02819419,0.01106228,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.04026939,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.3890498,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.02819419,-0.2214181,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.02819419,-0.3904397,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.4696888,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.106068,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.02819419,0.04968068,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.3577201,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.4900434,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.02819419,0.105378,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,0.03766116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.4160283,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.02819419,-0.6685271,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.759649,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.02819419,-0.5420934,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.262344,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.5670607,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,-0.4655108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.4269431,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.4155198,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.1130132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,0.4781622,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.02819419,1.206887,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,0.5392816,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,0.2647696,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.2313332,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-1.037584,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.02819419,0.5590308,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.02819419,0.7385739,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,0.1954424,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02819419,0.3698118,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,0.1663097,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.05367159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.0995512,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.01105472,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,0.1025393,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02819419,-0.3836117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02819419,-0.5474403,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.02819419,-0.5528721,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.1541157,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.13239,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.02819419,-0.2554128,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.02819419,-0.1542542,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,0.04329172,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.02819419,0.3642054,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.02819419,0.02225153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.02819419,-0.4866456,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.02819419,-0.9592067,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.02819419,-0.9693958,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02819419,-0.5231634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02819419,-0.03361461,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.02819419,0.9682436,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02819419,0.8007263,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
