xa120,xb120,y,May,Apr,Aug,Nov,Jul,Jun,Feb,Jan,Mar,Dec,Sep,Oct,Tue,Wed,Sat,Fri,Thu,Sun,Mon
0.2237044,-0.7040056,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.7125232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.7093414,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.2237044,-0.6930583,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.2237044,-0.6840644,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.6679619,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.6541013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.6584453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.2237044,-0.6575633,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.2237044,-0.6811463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.6835162,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.6698956,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.6529161,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.6445042,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.6447319,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.6295072,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.6089781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.6253001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.2237044,-0.6380321,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.6447215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.6378374,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.6273866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.6369583,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.2237044,-0.6411152,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.6481582,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.6454154,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.6438301,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.6263037,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.6032568,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.5862287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.5728252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.5638736,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.534731,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.5329172,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.2237044,-0.5332054,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.5195953,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.5050844,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.5047584,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.51881,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.5436244,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.2237044,-0.5528299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.5413139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.5515831,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.5608811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.572707,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.5713352,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.5795555,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.2237044,-0.5835654,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.5734799,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.5902062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.5767228,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.5651288,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.561912,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.592213,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.6123662,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.6063901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.2237044,-0.5877187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.6071142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.6135326,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.624714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.6123295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.607265,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.2237044,-0.6075723,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.2237044,-0.5967475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.5882553,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.5831574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.5772026,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.551273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.5609259,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.2237044,-0.5646105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.5601917,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.2237044,-0.5482776,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.2237044,-0.5508771,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.5653373,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.5437611,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.510701,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.2237044,-0.5177879,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.2237044,-0.539514,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.5443469,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.5417975,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.2237044,-0.5277486,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.5364344,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.5316988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.5366329,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.5246773,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.2237044,-0.5070231,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.4982093,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.4951477,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.5016119,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.4851862,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.470558,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.2237044,-0.4643266,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.2237044,-0.4778049,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.4685337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.4391336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.2237044,-0.4096051,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.4096327,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.4162705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.402288,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.3746118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.3376902,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.2237044,-0.321772,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.2237044,-0.3057632,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.2237044,-0.2945027,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.2568824,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.229969,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.2237044,-0.2005626,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.1892885,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.1563124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.1275433,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.09395827,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.05634461,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.2237044,-0.02091933,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.2237044,0.008969706,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,0.03727139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,0.02103757,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.003600607,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.02297699,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.2237044,-0.01419538,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.2237044,0.003371355,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.2237044,0.01269307,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,0.009476932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,0.01587171,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,0.02877506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,0.039915,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,0.03117103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,0.009837669,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.01846824,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.2237044,-0.02391917,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.2237044,-0.04418686,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.03996467,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.05073386,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.2237044,-0.05807728,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.06515817,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.2237044,-0.09753342,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.1714548,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.2237044,-0.2163954,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.2301459,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.2237044,-0.222021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.2306979,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.2382395,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.2475575,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.2237044,-0.2533179,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.2237044,-0.2532938,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.2777424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.304532,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.3204992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.2237044,-0.3105453,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.2237044,-0.3060888,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.3044947,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.2237044,-0.2916303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.2983237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.2890186,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.2777475,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.2790362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.2745508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.2474271,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.2141171,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.2237044,-0.1908496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.1617205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.1569712,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.163862,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.1827215,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.2029417,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.2226484,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.233167,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.2346331,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.2237044,-0.2220533,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.2240176,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.2237044,-0.2344487,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.2581958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.2666795,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.2237044,-0.2654942,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.2566455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.2675442,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.2602506,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.2595735,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.2519678,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.2464554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.24335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.2613782,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.2691554,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.2928582,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.3091578,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.3215408,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.3317252,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.2237044,-0.3253994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.3221372,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.3279577,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.3186452,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.2237044,-0.3092861,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.2705999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.2616276,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.2305233,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.215499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.2033556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.210982,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.22898,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.2267988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.2422127,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.2500869,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.2726876,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.2873674,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.2237044,-0.2981821,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.2871057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.2637875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.2472713,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.22659,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.2247292,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.2237044,-0.2093551,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.2237044,-0.2022481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.2090193,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.2093399,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.2237044,-0.2016625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.2237044,-0.1997371,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.1870433,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.2056693,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.2237044,-0.2207327,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.2282494,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.2237044,-0.2300408,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.2328857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.2571222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.2565141,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.2237044,-0.2357605,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.2237044,-0.2109218,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.194691,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.1946137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.1937581,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.1657954,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.1388734,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.2237044,-0.1217624,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.09765109,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.2237044,-0.07523543,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.07997896,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.2237044,-0.09210549,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.08961558,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.2237044,-0.09660087,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.07227953,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.06090761,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.0728093,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.0876899,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.08773336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.08501621,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.2237044,-0.1016915,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.09574335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.09192958,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.09989472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.09550047,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.2237044,-0.1011257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.08718364,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.08407612,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.08784702,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.08974761,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.1051544,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.1042331,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.1346822,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.1727314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.1610302,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.1713503,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.1433411,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.1199112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.1051735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.09553587,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
