Date,Open,High,Low,Close,Volume,Adj Close
2012-11-27,140.910004,141.389999,140.240005,140.330002,128646200,128.498011
2012-11-26,140.649994,141.360001,140.190002,141.050003,100124400,129.157305
2012-11-23,140.130005,141.399994,140.039993,141.350006,65409200,129.432013
2012-11-21,139.309998,139.570007,139.029999,139.449997,81710800,127.692204
2012-11-20,138.910004,139.419998,138.080002,139.190002,119807400,127.454131
2012-11-19,137.899994,139.149994,136.410004,139.130005,151495800,127.399192
2012-11-16,135.899994,136.639999,134.699997,136.369995,239483900,124.871894
2012-11-15,135.979996,136.490005,135.179993,135.699997,178128400,124.258387
2012-11-14,138.210007,138.429993,135.619995,135.929993,191505000,124.46899
2012-11-13,137.539993,139.25,137.360001,137.789993,123018300,126.172164
2012-11-12,138.589996,138.809998,137.960007,138.270004,97677500,126.611703
2012-11-09,137.619995,139.440002,137.550003,138.160004,201055300,126.510977
2012-11-08,139.699997,140.410004,137.929993,138.039993,181517300,126.401085
2012-11-07,141.660004,141.679993,139.059998,139.720001,264304500,127.939442
2012-11-06,142.279999,143.520004,142.130005,142.960007,107068100,130.906265
2012-11-05,141.350006,142.169998,140.929993,141.850006,98378500,129.889855
2012-11-02,143.679993,143.720001,141.410004,141.559998,137702200,129.624299
2012-11-01,141.649994,143.009995,141.520004,142.830002,100995600,130.787222
2012-10-31,141.850006,142.029999,140.679993,141.350006,103438500,129.432013
2012-10-26,141.300003,141.839996,140.389999,141.350006,146023500,129.432013
2012-10-25,142.020004,142.279999,140.570007,141.429993,134457400,129.505255
2012-10-24,141.929993,142.100006,140.800003,141.020004,120179400,129.129835
2012-10-23,141.860001,142.059998,140.830002,141.419998,192056300,129.496103
2012-10-22,143.149994,143.669998,142.279999,143.410004,125578600,131.318321
2012-10-19,145.550003,145.559998,143.050003,143.389999,185645200,131.300003
2012-10-18,145.820007,146.520004,145.330002,145.820007,148108500,133.525124
2012-10-17,145.639999,146.320007,145.419998,146.199997,128834100,133.873074
2012-10-16,144.759995,145.639999,144.660004,145.539993,108815500,133.268719
2012-10-15,143.229996,144.229996,142.770004,144.080002,107689100,131.931827
2012-10-12,143.460007,143.949997,142.580002,142.889999,124181900,130.842161
2012-10-11,144.279999,144.490005,143.330002,143.360001,123601500,131.272534
2012-10-10,144.179993,144.320007,143.089996,143.279999,124247500,131.199277
2012-10-09,145.529999,145.649994,144.149994,144.199997,148872900,132.041705
2012-10-08,145.600006,146.119995,145.309998,145.639999,78415400,133.360293
2012-10-05,146.910004,147.160004,145.699997,146.139999,124842100,133.818135
2012-10-04,145.639999,146.339996,145.440002,146.130005,124311600,133.808984
2012-10-03,144.889999,145.429993,144.130005,145.089996,121283100,132.856664
2012-10-02,144.919998,145.149994,143.830002,144.50,113422200,132.316413
2012-10-01,144.520004,145.690002,144.009995,144.350006,135911200,132.179066
2012-09-28,144.089996,144.559998,143.460007,143.970001,150696100,131.831102
2012-09-27,143.889999,144.970001,143.509995,144.639999,111830300,132.444609
2012-09-26,144.070007,144.110001,142.949997,143.289993,146502200,131.208429
2012-09-25,145.960007,146.240005,144.059998,144.100006,133165200,131.950145
2012-09-24,145.149994,145.979996,145.039993,145.649994,95682000,133.369445
2012-09-21,146.639999,146.669998,145.809998,145.869995,108737500,133.570897
2012-09-20,146.029999,146.789993,145.630005,146.710007,154009800,133.626759
2012-09-19,146.789993,147.169998,146.410004,146.699997,128318300,133.617642
2012-09-18,146.490005,146.809998,146.25,146.619995,98326600,133.544775
2012-09-17,146.940002,147.190002,146.369995,146.740005,119427800,133.654083
2012-09-14,146.880005,148.110001,146.759995,147.240005,169777000,134.109494
2012-09-13,144.369995,147.039993,143.990005,146.589996,225470200,133.517451
2012-09-12,144.389999,144.550003,143.899994,144.389999,87640900,131.513645
2012-09-11,143.600006,144.369995,143.559998,143.910004,88760000,131.076454
2012-09-10,144.190002,144.440002,143.460007,143.509995,86458500,130.712116
2012-09-07,144.009995,144.389999,143.880005,144.330002,107272100,131.458997
2012-09-06,141.759995,143.779999,141.75,143.770004,158272500,130.948939
2012-09-05,141.089996,141.470001,140.630005,140.910004,100660300,128.343987
2012-09-04,141.039993,141.460007,140.130005,141.029999,120226200,128.453281
2012-08-31,141.289993,141.820007,140.360001,141.160004,151970400,128.571692
2012-08-30,140.899994,140.940002,140.190002,140.490005,96589900,127.961443
2012-08-29,141.520004,141.889999,141.119995,141.509995,65421300,128.890472
2012-08-28,141.179993,141.839996,140.970001,141.399994,75689600,128.790281
2012-08-27,141.889999,142.080002,141.339996,141.539993,68785900,128.917795
2012-08-24,140.309998,141.830002,140.220001,141.509995,99481200,128.890472
2012-08-23,141.470001,141.479996,140.440002,140.660004,111466400,128.116281
2012-08-22,141.399994,142.050003,141.070007,141.820007,133243500,129.172838
2012-08-21,142.539993,143.089996,141.449997,141.759995,105581100,129.118177
2012-08-20,141.979996,142.220001,141.589996,142.190002,78255700,129.509838
2012-08-17,142.229996,142.300003,141.860001,142.179993,90813700,129.500721
2012-08-16,141.149994,142.160004,140.800003,141.990005,112014200,129.327676
2012-08-15,140.639999,141.190002,140.550003,140.949997,71085900,128.380413
2012-08-14,141.289993,141.380005,140.369995,140.789993,102379400,128.234678
2012-08-13,140.600006,140.839996,140.039993,140.770004,79426900,128.216472
2012-08-10,140.039993,140.889999,139.809998,140.839996,99792700,128.280222
2012-08-09,140.289993,140.889999,140.149994,140.610001,90291700,128.070737
2012-08-08,139.850006,140.649994,139.809998,140.490005,89754700,127.961443
2012-08-07,140.179993,140.919998,140.029999,140.320007,109545100,127.806605
2012-08-06,139.720001,140.169998,139.559998,139.619995,86326200,127.169018
2012-08-03,138.559998,139.639999,136.679993,139.350006,157825000,126.923106
2012-08-02,136.550003,137.570007,135.580002,136.639999,199556600,124.454771
2012-08-01,138.699997,138.729996,137.399994,137.589996,138293800,125.32005
2012-07-31,138.490005,138.869995,137.710007,137.710007,120575900,125.429358
2012-07-30,138.520004,139.339996,138.270004,138.679993,106782000,126.312843
2012-07-27,136.889999,139.070007,136.139999,138.679993,236768900,126.312843
2012-07-26,135.889999,136.460007,135.259995,136.169998,156526500,124.026683
2012-07-25,134.210007,134.559998,133.25,133.960007,129122300,122.013774
2012-07-24,135.190002,135.25,133.029999,133.929993,173301200,121.986436
2012-07-23,134.470001,136.380005,133.839996,135.089996,145210900,123.042994
2012-07-20,136.949997,137.160004,136.320007,136.470001,142904500,124.299933
2012-07-19,137.649994,138.179993,137.210007,137.729996,129847300,125.447564
2012-07-18,136.039993,137.639999,135.960007,137.369995,113349700,125.119667
2012-07-17,135.970001,136.639999,134.550003,136.360001,138860300,124.199742
2012-07-16,135.440002,135.830002,134.899994,135.429993,97525200,123.35267
2012-07-13,133.860001,135.889999,133.839996,135.75,129642600,123.64414
2012-07-12,133.380005,134.229996,132.600006,133.509995,143583200,121.603892
2012-07-11,134.210007,134.600006,133.380005,134.160004,141733400,122.195935
2012-07-10,136.009995,136.229996,133.679993,134.139999,167884800,122.177715
2012-07-09,135.380005,135.570007,134.699997,135.320007,103780500,123.252493
2012-07-06,135.470001,135.770004,134.850006,135.490005,151192100,123.407331
2012-07-05,136.899994,137.800003,136.289993,136.789993,126177500,124.591389
2012-07-03,136.479996,137.509995,136.339996,137.410004,80450000,125.156108
2012-07-02,136.479996,136.649994,135.520004,136.509995,129524500,124.33636
2012-06-29,135.199997,136.270004,134.850006,136.100006,212250900,123.962933
2012-06-28,132.289993,132.990005,131.279999,132.789993,169242100,120.948099
2012-06-27,132.419998,133.429993,131.970001,133.169998,108088000,121.294216
2012-06-26,131.699997,132.380005,130.929993,131.979996,141634000,120.210335
2012-06-25,132.050003,132.100006,130.850006,131.320007,146375700,119.609203
2012-06-22,133.130005,133.710007,132.619995,133.460007,130029200,121.558362
2012-06-21,135.639999,135.779999,132.330002,132.440002,205272200,120.62932
2012-06-20,135.710007,136.100006,134.270004,135.479996,206451800,123.398214
2012-06-19,135.080002,136.25,134.369995,135.699997,137382600,123.598596
2012-06-18,133.580002,134.729996,133.279999,134.399994,131360900,122.414524
2012-06-15,133.380005,134.259995,133.100006,134.139999,169444500,122.177715
2012-06-14,132.339996,134.00,131.979996,133.470001,230615500,120.940824
2012-06-13,132.529999,133.360001,131.619995,132.070007,172223900,119.672251
2012-06-12,131.789993,133.009995,131.160004,132.919998,181931800,120.442451
2012-06-11,134.169998,134.25,131.279999,131.410004,169756100,119.074204
2012-06-08,131.710007,133.130005,131.289993,133.100006,143915400,120.605562
2012-06-07,133.470001,133.529999,131.779999,132.050003,184772700,119.654125
2012-06-06,129.970001,132.029999,129.929993,131.970001,184202800,119.581633
2012-06-05,127.849998,129.259995,127.779999,129.070007,164149400,116.953869
2012-06-04,128.389999,128.740005,127.139999,128.100006,202545800,116.074925
2012-06-01,129.410004,131.50,128.160004,128.160004,253240900,116.12929
2012-05-31,131.710007,132.449997,130.339996,131.470001,196186000,119.128569
2012-05-30,132.559998,133.690002,131.490005,131.759995,162370400,119.39134
2012-05-29,133.160004,133.929993,131.169998,133.699997,152883500,121.14923
2012-05-25,132.479996,132.850006,131.779999,132.100006,135465600,119.699434
2012-05-24,132.630005,132.839996,131.419998,132.529999,167357600,120.089062
2012-05-23,131.25,132.460007,129.990005,132.270004,204958400,119.853474
2012-05-22,132.309998,133.229996,131.339996,132.199997,197531200,119.790039
2012-05-21,130.160004,132.020004,129.949997,131.970001,177861100,119.581633
2012-05-18,131.369995,131.600006,129.550003,129.740005,319615900,117.560973
2012-05-17,132.860001,133.020004,130.789993,130.860001,247992900,118.575831
2012-05-16,133.940002,134.550003,132.800003,132.830002,207265500,120.360903
2012-05-15,134.020004,134.809998,133.130005,133.339996,207629300,120.823023
2012-05-14,134.309998,135.610001,133.910004,134.110001,163910000,121.520745
2012-05-11,135.169998,136.869995,135.110001,135.610001,153032400,122.879936
2012-05-10,136.679993,136.850006,135.710007,136.020004,150600000,123.251452
2012-05-09,135.100006,136.610001,134.490005,135.740005,220752500,122.997737
2012-05-08,136.279999,136.770004,134.919998,136.550003,213377700,123.731698
2012-05-07,136.509995,137.559998,136.460007,137.100006,127765900,124.230071
2012-05-04,138.520004,139.300003,136.919998,137.00,193927300,124.139453
2012-05-03,140.339996,140.449997,138.990005,139.25,143759700,126.17824
2012-05-02,139.919998,140.460007,139.460007,140.320007,121081000,127.147802
2012-05-01,139.789993,141.660004,139.630005,140.740005,138832200,127.528374
2012-04-30,140.110001,140.210007,139.490005,139.869995,115092200,126.740034
2012-04-27,140.580002,140.789993,139.800003,140.389999,130725000,127.211224
2012-04-26,138.889999,140.320007,138.809998,140.160004,136291600,127.002819
2012-04-25,138.649994,139.25,138.529999,139.190002,150252200,126.123874
2012-04-24,136.910004,137.660004,136.800003,137.309998,137484200,124.42035
2012-04-23,136.539993,136.910004,135.940002,136.789993,171844900,123.94916
2012-04-20,138.330002,138.830002,137.869995,137.949997,143199600,125.000271
2012-04-19,138.630005,139.149994,137.070007,137.720001,198666700,124.791866
2012-04-18,138.460007,139.080002,138.380005,138.610001,123884200,125.598319
2012-04-17,137.839996,139.360001,137.699997,139.080002,147877600,126.0242
2012-04-16,137.839996,138.039993,136.580002,137.050003,147825300,124.184762
2012-04-13,138.470001,138.820007,137.009995,137.139999,169246700,124.26631
2012-04-12,137.130005,138.899994,137.029999,138.789993,154321500,125.761415
2012-04-11,137.289993,137.539993,136.75,137.00,154133000,124.139453
2012-04-10,137.949997,138.339996,135.759995,135.899994,235360300,123.142707
2012-04-09,138.029999,139.839996,137.839996,138.220001,127555900,125.244929
2012-04-05,139.380005,140.199997,139.259995,139.789993,137439400,126.667542
2012-04-04,140.220001,140.339996,139.339996,139.860001,146896000,126.730978
2012-04-03,141.639999,141.880005,140.429993,141.259995,155806700,127.999551
2012-04-02,140.639999,142.210007,140.360001,141.839996,151741100,128.525106
2012-03-30,140.919998,141.050003,140.050003,140.809998,135486800,127.591796
2012-03-29,139.639999,140.490005,139.089996,140.229996,164963700,127.06624
2012-03-28,141.100006,141.320007,139.639999,140.470001,148562100,127.283716
2012-03-27,141.740005,141.830002,141.080002,141.169998,119868500,127.918002
2012-03-26,140.649994,141.610001,140.600006,141.610001,120164000,128.316701
2012-03-23,139.320007,139.809998,138.550003,139.649994,120521000,126.540685
2012-03-22,139.179993,139.550003,138.740005,139.199997,135216700,126.13293
2012-03-21,140.520004,140.649994,139.919998,140.210007,122388400,127.048128
2012-03-20,140.050003,140.610001,139.639999,140.440002,121729700,127.256533
2012-03-19,140.210007,141.279999,140.110001,140.850006,125291100,127.628049
2012-03-16,140.360001,140.479996,140.00,140.300003,152893500,127.129676
2012-03-15,140.119995,140.779999,139.759995,140.720001,165118500,126.953884
2012-03-14,140.100006,140.449997,139.479996,139.910004,145163600,126.223125
2012-03-13,138.320007,140.130005,138.089996,140.059998,184090500,126.358446
2012-03-12,137.550003,137.759995,137.089996,137.580002,104003500,124.121059
2012-03-09,137.300003,137.929993,137.130005,137.570007,122836800,124.112042
2012-03-08,136.520004,137.320007,136.240005,137.039993,116968900,123.633878
2012-03-07,135.059998,135.910004,134.929993,135.690002,143692200,122.415951
2012-03-06,135.350006,135.429993,134.360001,134.75,202129900,121.567906
2012-03-05,137.100006,137.199997,136.279999,136.75,140765000,123.372253
2012-03-02,137.639999,137.820007,137.00,137.309998,120638300,123.877468
2012-03-01,137.309998,137.990005,136.929993,137.729996,145023500,124.25638
2012-02-29,137.759995,138.190002,136.539993,137.020004,185934700,123.615844
2012-02-28,137.199997,137.720001,136.929993,137.559998,129355900,124.103012
2012-02-27,136.020004,137.529999,135.800003,137.160004,145728900,123.742148
2012-02-24,136.929993,137.199997,136.630005,136.929993,105539100,123.534638
2012-02-23,135.960007,136.729996,135.50,136.630005,137704300,123.263997
2012-02-22,136.259995,136.550003,135.789993,136.029999,124455300,122.722687
2012-02-21,136.729996,137.050003,136.050003,136.470001,134042300,123.119646
2012-02-17,136.520004,136.630005,135.960007,136.410004,129869400,123.065517
2012-02-16,134.570007,136.169998,134.330002,136.050003,186567800,122.740734
2012-02-15,135.630005,135.830002,134.289993,134.559998,195195100,121.396491
2012-02-14,135.00,135.270004,134.25,135.190002,165329500,121.964864
2012-02-13,135.320007,135.520004,134.740005,135.360001,115841900,122.118232
2012-02-10,134.160004,134.470001,133.839996,134.360001,167907500,121.216059
2012-02-09,135.410004,135.589996,134.559998,135.360001,148602900,122.118232
2012-02-08,134.860001,135.220001,134.309998,135.190002,139361400,121.964864
2012-02-07,134.169998,135.020004,133.639999,134.789993,135528100,121.603987
2012-02-06,133.979996,134.509995,133.830002,134.449997,107694500,121.297251
2012-02-03,134.00,134.619995,133.770004,134.539993,160598500,121.378443
2012-02-02,132.729996,133.020004,132.210007,132.679993,113090400,119.7004
2012-02-01,132.289993,133.139999,132.130005,132.470001,166234500,119.510951
2012-01-31,132.020004,132.179993,130.679993,131.320007,157212000,118.473457
2012-01-30,130.509995,131.440002,130.059998,131.369995,147311800,118.518554
2012-01-27,131.240005,132.050003,131.149994,131.820007,135259100,118.924543
2012-01-26,133.149994,133.399994,131.360001,131.880005,184880500,118.978672
2012-01-25,131.259995,132.869995,130.75,132.559998,198613200,119.592143
2012-01-24,130.800003,131.50,130.600006,131.460007,103083300,118.59976
2012-01-23,131.509995,132.25,130.979996,131.610001,129295800,118.735081
2012-01-20,131.240005,131.949997,130.919998,131.949997,138230200,119.041817
2012-01-19,131.220001,131.570007,130.800003,131.460007,126328900,118.59976
2012-01-18,129.309998,130.839996,129.080002,130.770004,163395200,117.977258
2012-01-17,130.080002,130.320007,128.899994,129.339996,132209200,116.687143
2012-01-13,128.639999,129.050003,127.720001,128.839996,179836200,116.236056
2012-01-12,129.570007,129.699997,128.539993,129.509995,118983700,116.840511
2012-01-11,128.729996,129.369995,128.520004,129.199997,111540700,116.560839
2012-01-10,129.389999,129.649994,128.949997,129.130005,115282000,116.497694
2012-01-09,128.00,128.179993,127.410004,128.020004,99530200,115.496281
2012-01-06,128.199997,128.220001,127.290001,127.709999,148050000,115.216602
2012-01-05,127.010002,128.229996,126.43,128.039993,173895000,115.514314
2012-01-04,127.199997,127.809998,126.709999,127.699997,127186500,115.207578
2012-01-03,127.760002,128.380005,127.43,127.50,193697900,115.027146
2011-12-30,126.019997,126.330002,125.50,125.50,95599000,113.222799
2011-12-29,125.239998,126.25,124.860001,126.120003,123507200,113.782149
2011-12-28,126.510002,126.529999,124.730003,124.830002,119107100,112.618344
2011-12-27,126.169998,126.82,126.059998,126.489998,86075700,114.115949
2011-12-23,125.669998,126.43,125.410004,126.389999,92187200,114.025733
2011-12-22,124.629997,125.400002,124.230003,125.269997,119465400,113.015296
2011-12-21,123.93,124.360001,122.75,124.169998,194230900,112.022906
2011-12-20,122.18,124.139999,120.370003,123.93,225418100,111.806387
2011-12-19,122.059998,122.32,120.029999,120.290001,183903000,108.522475
2011-12-16,122.230003,122.949997,121.300003,121.589996,220481400,109.695297
2011-12-15,123.029999,123.199997,121.989998,122.18,199109200,109.532905
2011-12-14,122.559998,123.029999,121.470001,121.739998,238618800,109.138449
2011-12-13,124.860001,125.57,122.449997,123.050003,245159800,110.312852
2011-12-12,124.949997,124.970001,123.160004,124.209999,215826100,111.352775
2011-12-09,124.510002,126.370003,124.400002,126.050003,209111400,113.002317
2011-12-08,125.900002,126.18,123.650002,123.949997,240862800,111.119686
2011-12-07,125.839996,127.260002,124.970001,126.730003,237802500,113.611929
2011-12-06,126.209999,127.110001,125.760002,126.260002,178842100,113.190578
2011-12-05,126.839996,127.18,125.440002,126.220001,225263900,113.154718
2011-12-02,126.120003,126.50,124.779999,124.860001,221109700,111.935494
2011-12-01,124.849998,125.639999,124.43,124.970001,176954800,112.034108
2011-11-30,123.489998,125.220001,120.00,124.989998,324439500,112.052035
2011-11-29,120.050003,121.00,119.610001,120.050003,199241500,107.623388
2011-11-28,119.540001,120.18,118.82,119.709999,210686000,107.318579
2011-11-25,116.379997,117.699997,116.199997,116.339996,99557000,104.297412
2011-11-23,118.07,119.190002,116.559998,116.559998,224329100,104.49464
2011-11-22,119.400002,120.099998,118.519997,119.190002,216494900,106.852408
2011-11-21,120.199997,120.349998,118.650002,119.660004,229611600,107.273759
2011-11-18,122.50,122.75,121.470001,121.980003,215580400,109.353611
2011-11-17,123.849998,124.160004,121.230003,122.110001,331219600,109.470152
2011-11-16,124.809998,126.339996,123.900002,124.080002,235782500,111.236234
2011-11-15,125.169998,126.75,124.720001,126.080002,184709400,113.02921
2011-11-14,126.190002,127.449997,124.919998,125.459999,159258300,112.473385
2011-11-11,125.830002,126.989998,125.790001,126.660004,189924400,113.549175
2011-11-10,124.790001,124.940002,123.019997,124.32,231866500,111.451389
2011-11-09,124.889999,125.800003,122.860001,123.160004,337982000,110.411467
2011-11-08,126.919998,128.020004,125.709999,127.879997,224426300,114.642884
2011-11-07,125.389999,126.389999,124.199997,126.260002,196617200,113.190578
2011-11-04,125.230003,125.699997,124.010002,125.480003,249401600,112.491319
2011-11-03,125.269997,126.50,123.599998,126.25,291174800,113.181611
2011-11-02,123.830002,124.400002,122.790001,123.989998,244717600,111.155547
2011-11-01,122.029999,123.510002,121.519997,122.00,416565800,109.371537
2011-10-31,127.160004,128.619995,125.32,125.50,228146700,112.509245
2011-10-28,128.00,128.850006,127.800003,128.600006,225906500,115.288364
2011-10-27,127.629997,129.419998,126.610001,128.630005,393220200,115.315257
2011-10-26,124.349998,124.769997,122.209999,124.300003,289053800,111.433462
2011-10-25,124.889999,124.949997,122.779999,123.050003,268596800,110.312852
2011-10-24,124.169998,125.800003,124.059998,125.489998,203215600,112.500279
2011-10-21,123.089996,124.120003,122.720001,123.970001,278999400,111.13762
2011-10-20,121.43,122.099998,119.82,121.660004,262075600,109.066735
2011-10-19,122.379997,123.080002,120.709999,121.129997,226601300,108.59159
2011-10-18,120.139999,123.50,119.199997,122.580002,318857900,109.891502
2011-10-17,121.989998,122.550003,119.93,120.230003,202311600,107.784757
2011-10-14,121.910004,122.599998,121.230003,122.57,211397600,109.882535
2011-10-13,120.040001,120.870003,119.120003,120.510002,212538800,108.035772
2011-10-12,120.599998,122.139999,120.330002,120.75,281544900,108.250927
2011-10-11,118.870003,120.040001,118.75,119.699997,209088000,107.309612
2011-10-10,117.68,119.629997,117.669998,119.580002,230666300,107.202038
2011-10-07,117.169998,117.25,115.059998,115.709999,312657900,103.732627
2011-10-06,114.360001,116.660004,113.510002,116.489998,257800800,104.431886
2011-10-05,112.620003,114.720001,111.580002,114.419998,284108000,102.576157
2011-10-04,108.349998,112.580002,107.43,112.339996,459177500,100.71146
2011-10-03,112.489998,113.949997,109.809998,109.93,365136800,98.550927
2011-09-30,114.449997,115.449997,113.07,113.150002,288392300,101.43762
2011-09-29,117.050003,117.629997,113.93,116.050003,298108900,104.037436
2011-09-28,117.779999,118.489998,114.970001,115.139999,286696800,103.221629
2011-09-27,118.529999,119.559998,116.839996,117.540001,311753900,105.373202
2011-09-26,114.610001,116.400002,112.980003,116.239998,260673700,104.207764
2011-09-23,112.110001,114.160004,112.019997,113.540001,307242500,101.78725
2011-09-22,113.25,114.209999,111.300003,112.860001,513911300,101.177637
2011-09-21,120.230003,120.599998,116.440002,116.629997,316251300,104.557394
2011-09-20,120.82,121.989998,120.010002,120.169998,218932200,107.730963
2011-09-19,119.529999,120.93,118.720001,120.309998,241517000,107.85647
2011-09-16,121.290001,121.970001,120.32,121.519997,284528300,108.94122
2011-09-15,120.650002,121.470001,119.400002,121.43,326777200,108.30024
2011-09-14,118.339996,120.800003,116.720001,119.370003,319389500,106.462982
2011-09-13,117.050003,118.18,116.220001,117.739998,272514700,105.009224
2011-09-12,114.470001,116.760002,114.050003,116.669998,305793500,104.054919
2011-09-09,117.68,119.059998,115.279999,115.919998,380195100,103.386013
2011-09-08,119.57,120.940002,118.769997,119.040001,250568200,106.168662
2011-09-07,118.760002,120.339996,118.360001,120.290001,209803200,107.283505
2011-09-06,114.389999,117.160004,114.379997,116.989998,285130500,104.340318
2011-09-02,118.419998,120.870003,117.43,117.849998,255517200,105.10733
2011-09-01,122.290001,123.400002,120.779999,120.940002,254585900,107.863224
2011-08-31,122.459999,123.510002,121.300003,122.220001,301828400,109.004821
2011-08-30,120.830002,122.43,119.260002,121.68,241315700,108.523209
2011-08-29,119.559998,121.43,118.059998,121.360001,190977200,108.237809
2011-08-26,115.690002,118.510002,113.849998,117.970001,314495900,105.214358
2011-08-25,118.730003,119.400002,115.870003,116.279999,312365400,103.707089
2011-08-24,116.190002,118.239998,115.919998,118.080002,246869700,105.312464
2011-08-23,113.150002,116.57,112.580002,116.440002,331136600,103.849792
2011-08-22,115.169998,115.230003,112.410004,112.730003,275090600,100.540941
2011-08-19,112.959999,115.879997,112.50,112.639999,428281300,100.460668
2011-08-18,116.50,119.709999,113.389999,114.510002,512956300,102.128475
2011-08-17,120.25,121.199997,118.720001,119.669998,238201100,106.73054
2011-08-16,119.470001,120.690002,118.309998,119.589996,294095200,106.659189
2011-08-15,119.190002,120.739998,119.00,120.620003,258810600,107.577825
2011-08-12,118.400002,119.209999,117.279999,118.120003,313731600,105.34814
2011-08-11,113.260002,118.919998,112.32,117.330002,487979700,104.643559
2011-08-10,115.260002,116.279999,111.949997,112.290001,662607400,100.148514
2011-08-09,114.07,117.639999,110.269997,117.480003,717828700,104.777341
2011-08-08,116.910004,120.120003,112.019997,112.260002,702263900,100.121759
2011-08-05,121.760002,122.07,116.860001,120.080002,655619200,107.096212
2011-08-04,124.419998,124.620003,120.059998,120.260002,520721800,107.256749
2011-08-03,125.660004,126.309998,123.529999,126.169998,370830800,112.52772
2011-08-02,127.809998,128.50,125.489998,125.489998,346653800,111.921246
2011-08-01,130.839996,130.960007,127.529999,128.779999,325790900,114.855512
2011-07-29,128.910004,130.550003,127.970001,129.330002,307038400,115.346045
2011-07-28,130.600006,131.770004,130.009995,130.220001,207939900,116.139812
2011-07-27,132.589996,132.630005,130.429993,130.600006,249020100,116.478728
2011-07-26,133.740005,133.960007,133.029999,133.330002,131278200,118.91354
2011-07-25,133.300003,134.490005,133.160004,133.830002,136653800,119.359477
2011-07-22,134.520004,134.720001,133.759995,134.580002,126019400,120.028383
2011-07-21,133.399994,134.820007,132.669998,134.490005,245246300,119.948117
2011-07-20,133.070007,133.149994,132.419998,132.649994,137145400,118.307059
2011-07-19,131.339996,132.889999,131.309998,132.729996,166554900,118.378411
2011-07-18,131.080002,131.279999,129.630005,130.610001,196872100,116.487642
2011-07-15,131.660004,131.869995,130.770004,131.690002,220012800,117.450868
2011-07-14,132.169998,132.779999,130.679993,130.929993,226111800,116.773035
2011-07-13,132.089996,133.220001,131.520004,131.839996,204062600,117.584643
2011-07-12,131.690002,132.779999,131.360001,131.399994,214675700,117.192217
2011-07-11,132.75,133.179993,131.660004,131.970001,195918600,117.700591
2011-07-08,133.830002,135.360001,133.389999,134.399994,194100500,119.867838
2011-07-07,135.160004,135.699997,134.880005,135.360001,170464200,120.724043
2011-07-06,133.490005,134.139999,133.110001,133.970001,143331600,119.484339
2011-07-05,133.779999,134.080002,133.389999,133.809998,165936000,119.341636
2011-07-01,132.089996,134.100006,131.779999,133.919998,202385700,119.439743
2011-06-30,131.139999,132.179993,130.710007,131.970001,223322700,117.700591
2011-06-29,130.199997,130.929993,129.630005,130.720001,244295500,116.585749
2011-06-28,128.449997,129.630005,128.270004,129.610001,165556300,115.595768
2011-06-27,126.889999,128.429993,126.639999,127.940002,168904700,114.106341
2011-06-24,128.270004,128.369995,126.620003,126.809998,226129300,113.098519
2011-06-23,127.160004,128.639999,126.190002,128.300003,334286500,114.427416
2011-06-22,129.050003,129.809998,128.589996,128.669998,176703000,114.757405
2011-06-21,128.360001,129.699997,127.75,129.449997,193157300,115.453065
2011-06-20,126.620003,127.970001,126.580002,127.699997,159479000,113.892286
2011-06-17,127.93,127.940002,126.620003,127.050003,233284900,113.312574
2011-06-16,127.059998,127.970001,126.32,127.300003,308032800,112.975443
2011-06-15,128.240005,129.300003,126.68,127.019997,300958000,112.726945
2011-06-14,128.869995,129.770004,128.820007,129.320007,160570400,114.768144
2011-06-13,127.889999,128.240005,127.050003,127.699997,207599800,113.330427
2011-06-10,128.850006,128.929993,127.260002,127.599998,238629400,113.241681
2011-06-09,128.770004,129.929993,128.460007,129.399994,160964400,114.83913
2011-06-08,128.759995,129.190002,128.179993,128.419998,198696400,113.96941
2011-06-07,129.699997,130.070007,128.850006,128.960007,161660500,114.448653
2011-06-06,130.089996,130.360001,128.869995,129.039993,179951200,114.519639
2011-06-03,130.149994,131.419998,130.080002,130.419998,234690200,115.744358
2011-06-02,131.960007,132.240005,130.960007,131.729996,200466800,116.906946
2011-06-01,134.509995,134.919998,131.759995,131.869995,233094300,117.031192
2011-05-31,134.770004,134.919998,133.839996,134.899994,164731200,119.720237
2011-05-27,133.369995,133.869995,132.960007,133.509995,120921900,118.486649
2011-05-26,132.029999,133.240005,131.779999,133.00,164850000,118.034042
2011-05-25,131.419998,132.940002,131.380005,132.389999,151050100,117.492682
2011-05-24,132.440002,132.729996,131.699997,131.949997,147199600,117.102192
2011-05-23,131.979996,132.720001,131.589996,132.059998,168700000,117.199814
2011-05-20,134.330002,134.679993,133.360001,133.610001,182594900,118.575402
2011-05-19,134.800003,135.029999,133.940002,134.679993,119489500,119.524992
2011-05-18,133.240005,134.50,132.949997,134.360001,135217900,119.241007
2011-05-17,132.690002,133.350006,132.119995,133.169998,192686200,118.184911
2011-05-16,133.559998,134.610001,132.970001,133.190002,141675400,118.202664
2011-05-13,135.149994,135.339996,133.559998,134.039993,157444900,118.957009
2011-05-12,134.080002,135.360001,133.389999,135.080002,171550700,119.87999
2011-05-11,135.669998,135.690002,133.820007,134.440002,193564200,119.312007
2011-05-10,135.169998,136.110001,135.00,135.869995,114806900,120.581088
