xa60,xb60,y,Apr,Mar,Sep,Oct,Jun,May,Aug,Feb,Dec,Nov,Jul,Jan,Tue,Thu,Mon,Wed,Fri,Sat,Sun
-0.08655116,-0.73283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-0.1389444,-0.732588,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.01836827,-0.7550461,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.03858857,-0.7831185,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.06980124,-0.7990489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.01884719,-0.7892306,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.05107848,-0.7609951,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.002838054,-0.7490615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.1330719,-0.7242573,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.2087829,-0.7005298,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.2378092,-0.7084527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.2147241,-0.7114533,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.3351467,-0.7533858,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.324319,-0.7566788,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.329125,-0.7333429,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.2665697,-0.7132172,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3241685,-0.6947078,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.2443104,-0.6956943,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2203494,-0.6638416,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2334429,-0.6312968,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.2617082,-0.6475306,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2531832,-0.657607,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2534819,-0.6429017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2836014,-0.616546,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2420336,-0.5961804,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.2392086,-0.5941167,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.2532849,-0.5980438,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.2261765,-0.5923239,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.2082398,-0.5710411,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2063375,-0.5652032,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.2189215,-0.5464317,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2077981,-0.5062441,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.101407,-0.4729414,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.09964419,-0.4548518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.08933562,-0.4411985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1174173,-0.3921014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.1802772,-0.3792499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2323379,-0.3765636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.2536038,-0.3549667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3155058,-0.3309574,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.1805249,-0.3313434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.233919,-0.3528309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2166579,-0.3939017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.2609926,-0.4075895,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.2893642,-0.3947163,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2769574,-0.4215006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.2349301,-0.4456161,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.2634925,-0.4722901,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.2781951,-0.4807781,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2757315,-0.4934785,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2489406,-0.4944405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2395052,-0.4764198,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2846374,-0.4947443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3049768,-0.4770909,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3186636,-0.4625595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.328327,-0.4646866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.3621763,-0.5319284,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.3319387,-0.5865601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.353913,-0.6101047,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.313799,-0.5970937,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.5122219,-0.6286745,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.4863916,-0.6438679,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.4361945,-0.6656906,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3652808,-0.6509763,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.3951913,-0.653185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3579928,-0.6683102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3813264,-0.656261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.3962133,-0.6559031,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3560689,-0.6641248,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.3034271,-0.6722366,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.3064073,-0.636688,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.31732,-0.6594426,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.270902,-0.6774748,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2442685,-0.6702838,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.1670058,-0.6578618,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.1206589,-0.6680085,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1076029,-0.6996441,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1727755,-0.6803677,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1827566,-0.6489596,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.1594322,-0.6554081,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02731159,-0.6827093,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.04043464,-0.6970149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1455414,-0.6960151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.247733,-0.6767458,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.2078632,-0.6883577,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2673789,-0.6728821,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.3198032,-0.6762002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.300492,-0.6583255,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.3129074,-0.6296615,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3484824,-0.6140162,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3467935,-0.6082531,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.270559,-0.6248432,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.2627684,-0.5922824,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.3083963,-0.5719767,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.401222,-0.5580992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.3750987,-0.5755723,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.3369912,-0.5503378,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2748387,-0.4962448,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.2234022,-0.4432121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1320751,-0.4518653,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1183221,-0.4507102,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.1173191,-0.4239037,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.07021336,-0.3747515,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.002512096,-0.3295249,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.0197452,-0.3092303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.004718435,-0.2873614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.07959506,-0.2683848,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-0.111377,-0.2011725,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.08548615,-0.1536452,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.03242911,-0.1033729,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.0476561,-0.0852761,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.04007695,-0.0344279,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.04361409,0.01153925,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.03106631,0.06242387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.004994054,0.1316451,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.008584199,0.1993579,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.02940654,0.2650116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.0158091,0.3113178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.04349869,0.286087,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.1512389,0.232569,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.1942947,0.1952486,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.1568084,0.2055814,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.1847085,0.2347326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.2032606,0.2395246,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.2589861,0.2386386,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.2794986,0.2390213,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3532554,0.2571763,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.3946546,0.2833864,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.4473671,0.2724302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3829042,0.2406685,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.3733951,0.1897366,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.40731,0.1905587,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.4013393,0.1549682,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.4292506,0.1579409,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.472786,0.1397335,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5512555,0.1255176,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4884095,0.1080265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4958298,0.04459376,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.339161,-0.09061323,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.2287509,-0.1811238,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.258802,-0.2085505,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.3241091,-0.2089813,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2664087,-0.2368853,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.350398,-0.2503501,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.2258557,-0.2823251,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.1656452,-0.2916834,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1257699,-0.2909134,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.1644183,-0.3346299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1548388,-0.378343,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.07447983,-0.4048239,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.05317758,-0.3905055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.05125708,-0.3903699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.005023153,-0.3924425,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.01673531,-0.3774979,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.1043651,-0.3918585,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.1234334,-0.3752722,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.06025438,-0.3638274,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.09282666,-0.369747,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001908002,-0.3633607,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08569076,-0.3227691,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.04222219,-0.272922,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.05281088,-0.2350732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06148804,-0.190851,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.008507281,-0.1919207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1102773,-0.2035451,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1723028,-0.2337056,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.1904818,-0.2648632,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.1044931,-0.2962066,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.07986893,-0.3131319,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1861319,-0.323477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.227482,-0.2927732,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.2534865,-0.2946518,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.3894251,-0.3055251,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.317377,-0.3446549,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3686068,-0.3606675,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.3726877,-0.362822,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3673581,-0.3506197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.407638,-0.3520525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.4548649,-0.3178908,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.5068603,-0.3027528,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.5334952,-0.2810831,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.5277003,-0.28702,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5183973,-0.2855133,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.4003872,-0.3147862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.4258776,-0.328242,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2859991,-0.3667883,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.25359,-0.3993823,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.2882255,-0.4133055,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.3319251,-0.4231981,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.3227096,-0.4039664,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.3468963,-0.3900659,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2634419,-0.3916909,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.2340262,-0.3652766,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.2262103,-0.354716,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.240554,-0.2834373,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1806948,-0.2652998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2078206,-0.2095972,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.1851214,-0.1752646,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2263576,-0.1449144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.145474,-0.1626793,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1653756,-0.1958079,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.07002987,-0.1829811,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1430962,-0.2055653,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2124033,-0.2190035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.09994086,-0.2625184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2233101,-0.3100122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.267245,-0.3391971,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2566883,-0.3320521,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1754962,-0.2954828,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.1773836,-0.268058,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1634807,-0.2513233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1988,-0.2533728,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1837199,-0.2505313,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.2917295,-0.2338072,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2939481,-0.24299,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.335529,-0.2504616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3065916,-0.2379493,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3786676,-0.2307417,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.3720184,-0.215807,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2857313,-0.2434353,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.2955675,-0.2713069,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.3097561,-0.2902245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1991995,-0.287395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2544408,-0.2864953,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.279163,-0.3283366,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2919357,-0.3148353,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2665696,-0.2780166,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.2678975,-0.2348768,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.2795474,-0.2052892,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.2895803,-0.2082093,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.2578458,-0.2120415,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.2517078,-0.1623448,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.3011437,-0.1084305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.1867165,-0.07482006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2143638,-0.03649115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1820284,-0.0009824861,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1711429,-0.01063237,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.1233354,-0.0365897,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.07909411,-0.04129096,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.2171319,-0.04776381,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.1641226,-0.01083792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2072749,0.008112362,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.308928,-0.009846921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2790194,-0.02719899,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3225822,-0.03111955,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.3165285,-0.02498998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3155285,-0.04977572,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.3022155,-0.043313,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.3029569,-0.045759,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3165188,-0.07944226,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3386993,-0.06682422,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.317971,-0.07689032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2451562,-0.05174137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.3346346,-0.04439321,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2632368,-0.05923649,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.4231511,-0.05265585,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.5457105,-0.07826489,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.4582036,-0.07684504,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.457366,-0.1166289,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.399927,-0.1567756,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.3804585,-0.1322966,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.3186307,-0.1339549,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3206773,-0.07709384,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
