xa3,xb3,y,May,Aug,Jul,Jan,Apr,Dec,Mar,Feb,Sep,Oct,Jun,Nov,Mon,Sun,Sat,Wed,Thu,Fri,Tue
0.2988468,-0.3968733,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.08067783,-0.4069216,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02373404,-0.6732207,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.07885386,-1.076022,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.03683927,-1.201915,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.01029977,-0.996104,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.08579779,-0.9075726,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.03319099,-0.902711,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.002185067,-0.728192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.1483647,-0.5091195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2230915,-0.553822,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.04978694,-0.631496,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.02652937,-0.5905657,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.05883139,-0.5947746,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.1324868,-0.6379384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.148045,-0.8367704,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.2220143,-0.910568,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.02303366,-0.4146495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.03057243,-0.0686864,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.3552472,-0.4903357,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.2816906,-0.8477493,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.1508825,-0.7146371,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.05073538,-0.3124119,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.1121981,-0.08054137,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.08467736,-0.2095886,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.04267728,-0.5764077,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.09460782,-0.8340604,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1564437,-0.8394729,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06523027,-0.8826516,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.1377648,-0.6840405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1074181,-0.4079639,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.09026357,-0.3858943,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.167591,-0.2653072,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.02784319,-0.0818368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1910626,0.09886899,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.1893293,0.1053759,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.366818,-0.2658457,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.1503465,-0.308136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.1237854,0.2666974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.1834779,0.5394982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.5518486,0.2700923,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.04412135,-0.2919902,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.2574014,-0.4951675,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.1842396,-0.05522082,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.2111028,-0.09640177,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.198283,-0.2663693,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.003418432,-0.1840874,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2193774,-0.488903,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.1034139,-0.775327,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.08558057,-0.6127385,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1201627,-0.4993695,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.04399678,-0.4965057,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.03092146,-0.2605766,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.0863336,0.1230765,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.1439472,0.3143974,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.01439724,-0.244845,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3085284,-0.7514007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1352051,-0.8573216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.1674971,-0.917781,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08126358,-0.7533093,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.03829484,-0.6582864,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.1029369,-0.5591779,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.206728,-0.3523307,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2598313,-0.628553,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.03819266,-0.7413442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.05732546,-0.2546657,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.2280735,-0.1258558,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1366522,-0.3074279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.05075024,-0.3426998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.06510479,-0.1927397,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.1129928,-0.4522048,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.3655553,-0.7591676,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.06424078,-0.5304061,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1086339,-0.2199329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2485994,-0.4369479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.1236875,-0.6469275,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1462557,-0.3003817,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.1293391,-0.1466433,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.05411908,-0.5789609,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.3144159,-0.9648306,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.09856525,-0.9934198,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09850503,-0.8557081,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.002342439,-0.7061299,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.04388478,-0.7768386,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.1157635,-0.9261229,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.05252894,-1.069917,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.1120452,-0.9120597,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.009195152,-0.5050563,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.06785994,-0.3131849,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.3081407,-0.5939899,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.04379541,-0.8490626,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.02644643,-0.6589572,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.04849519,-0.4904846,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.05241629,-0.5402673,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0857397,-0.7735529,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.06288964,-0.8826692,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.02531646,-0.7084667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.07398854,-0.6155894,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.06974341,-0.7069985,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1599496,-0.8391709,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.08900403,-0.9169367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.06486427,-0.67581,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1195624,-0.3048475,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.03663404,-0.2599276,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.3584049,-0.3738515,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.03530157,-0.4322114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.201858,-0.498319,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.1654814,-0.5809723,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.2893854,-0.2791209,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.03702774,0.01623833,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.003791594,0.03759886,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.1692554,-0.03808509,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.07341325,-0.08357745,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.1695052,0.2962134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2677485,1.002639,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.260761,1.792597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.2815139,2.120294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1046851,1.281053,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.5774403,0.08246609,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.3102936,-0.1984744,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2191198,0.0007943534,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.2146346,0.2260026,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.1264258,0.3953661,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3971075,0.1971814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.1752818,-0.08711061,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.2249597,0.2906582,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.02644643,0.8180562,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.3364661,0.8284942,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2470852,0.5095116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.3147796,0.3420589,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.09070494,0.2870657,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.1606447,-0.05461281,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.3233374,-0.04738467,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.1164279,0.1089175,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.1318304,0.232519,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.172403,0.7964232,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.005823735,0.9692859,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.04405482,0.002719887,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.1543335,-0.7018888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06148699,-0.4714998,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02498507,-0.370738,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.2622926,-0.3932659,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.08798814,-0.4446384,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.1577226,-0.6767955,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2783001,-0.6934238,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.04583365,-0.5842126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.10575,-0.653568,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.04218802,-0.810648,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1373614,-0.8285932,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.149978,-0.4880781,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.08836908,-0.3547553,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.2735949,-0.3325519,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2527944,-0.3600866,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.187232,-0.6596119,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08458187,-0.6538941,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.1897041,-0.4408719,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.01660191,-0.3495326,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.125242,-0.1511629,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.04189386,-0.1434923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2777008,-0.07370187,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1346049,0.4206646,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.2383184,0.7537528,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.125965,0.6303474,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.3296611,0.5055203,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.3862407,0.08509369,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.5383388,-0.39854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.03326152,-0.3228933,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1063188,-0.4856429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3249698,-0.5862401,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.1106953,-0.187183,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.1913751,0.02407968,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.0830114,-0.0786069,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.1253594,-0.365823,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.2206598,-0.6351299,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1467045,-0.6261624,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.07000039,-0.6623035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.1013443,-0.6146074,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.02644643,-0.2993094,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.2214835,-0.2350421,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.07536465,-0.3413544,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2222289,-0.2317792,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.1817516,-0.006270236,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.1966905,-0.01390437,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.03016984,-0.158603,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.1080567,-0.274743,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.00572977,-0.5543647,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.1561996,-0.6783302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06088764,-0.6780478,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.02822396,-0.5842439,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1189527,-0.6445454,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1303705,-0.700843,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.07061493,-0.5142176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.05961914,-0.3695768,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2447897,-0.05623632,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.1562273,0.03275339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1068227,0.08244748,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.02168459,0.6147754,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3334883,0.8873782,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.1932866,0.3338476,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.4372711,0.1578535,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.2646219,0.2081938,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-0.1217092,-0.09370592,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.2773052,0.1421335,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.2091015,-0.2585235,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.002358531,-0.9564937,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.04887169,-1.054348,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.04728625,-1.003112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06659218,-0.5956281,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02163013,-0.0668842,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.162059,-0.01059828,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.005799251,-0.2013013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.04419497,-0.05765634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.272544,-0.09631242,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.2475031,-0.3293938,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.277165,-0.3063936,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-0.033644,-0.3824639,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.06899484,-0.3989988,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.1222629,-0.1108685,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.002749626,-0.0524947,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.163466,-0.3499487,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.03297434,-0.3597471,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06566698,0.01909573,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1578925,-0.03298003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0807888,-0.4567857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.1838962,-0.6965258,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.02313152,-0.7208957,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.04303009,-0.5157662,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.009874047,-0.3689385,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.02479026,-0.5074501,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.220191,-0.5066652,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0884004,-0.4221234,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.04367801,-0.357936,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.04015543,0.001311287,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1334789,0.6208768,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.02861773,1.005771,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.6510962,0.6024511,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.4406766,0.1212832,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.2369654,-0.3695031,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.006221417,-0.5907593,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.07628023,0.3832607,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.04865139,0.7163921,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.1947791,0.2679506,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.1666399,0.294987,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.1546187,0.1575629,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.2976741,-0.05994469,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3128689,-0.07698885,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.06411625,0.005433104,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.1229983,-0.02764418,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.03833873,-0.369924,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1923798,-0.5766678,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.03671427,-0.4592004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1002597,-0.2074595,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1091197,-0.1430873,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06958207,-0.2330042,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.008012769,-0.1224658,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.09356816,0.1092667,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.03159073,0.2546848,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1401535,-0.04768645,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.2226987,-0.5866104,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.09796066,-0.9461746,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.02528025,-0.9025691,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3585107,-0.4593877,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
