xa10,xb10,y,Dec,Aug,Jan,Sep,Nov,Feb,Mar,Jun,Apr,Jul,May,Oct,Fri,Mon,Tue,Sat,Thu,Sun,Wed
0.06314468,-0.9531829,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.06314468,-1.048594,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.9844562,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.9506272,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.9068453,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.06314468,-0.8443915,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.7190748,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.681318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.6997551,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.7164308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.06314468,-0.6823546,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.06314468,-0.6787899,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.7439452,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.7316881,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.6039864,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.4630555,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.5536365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.06314468,-0.6327777,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.6064593,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.06314468,-0.4220832,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.06314468,-0.3817073,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.4900699,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.6291547,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.06314468,-0.7274709,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.74168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.7281693,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.6544879,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.5163705,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.06314468,-0.410599,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.3080205,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.2192397,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.05871693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.03318312,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.05780864,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.07145856,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.06314468,0.09396334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.06314468,0.2039403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,0.07559393,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.1375377,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.2197055,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.1259806,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.1942264,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.2859037,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.393278,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.06314468,-0.4792449,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.5572059,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.5602278,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.4284036,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.4081948,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.06314468,-0.2965376,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.215375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.06314468,-0.1494014,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.06314468,-0.3891077,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.5975247,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.06314468,-0.728676,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.7085733,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.736562,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.7215945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.6596404,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.5703495,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.06314468,-0.5923599,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.5715005,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.4007104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.3378912,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.3445832,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.4419212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.3541825,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.4555684,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.5474945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.5328791,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.06314468,-0.404123,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.4630303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.5493211,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.519124,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.06314468,-0.476875,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.6334436,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.06314468,-0.8428417,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.8926651,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.8785493,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.8573894,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.9238825,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.06314468,-0.9225108,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.9577236,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.06314468,-0.8548847,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.7166399,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.6296649,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.6828509,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.7674562,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.7110891,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.06314468,-0.6518161,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.6729249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.7876275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.8249113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.7938749,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.7614507,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.7787983,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.8133116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.7829025,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.06314468,-0.6628638,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.5083765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.4863391,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.06314468,-0.4596754,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.4912782,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.4152502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.4116556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.06314468,-0.2769698,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.1471546,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.01396826,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.06314468,0.09549677,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.06314468,0.3061454,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,0.6137214,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,0.9529751,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,1.259333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.06314468,1.310093,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.06314468,1.006732,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.06314468,0.5625286,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.06314468,0.3497424,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,0.2990761,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.06314468,0.3394661,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,0.2746006,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.06314468,0.2535028,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,0.2262988,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,0.3963644,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.5878936,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,0.5965531,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,0.4744474,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.06314468,0.3377905,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.06314468,0.3163064,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.06314468,0.2160642,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.06314468,0.2393173,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,0.2247468,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,0.312996,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.06314468,0.4094841,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,0.3660222,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.06314468,0.05626554,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.2753494,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.06314468,-0.3471364,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.3351389,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.06314468,-0.4258362,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.5766294,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.06314468,-0.6560797,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.6935532,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.6704055,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.7142754,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.06314468,-0.7174955,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.06314468,-0.7334778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.5893062,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.533246,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.06314468,-0.4905072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.5371786,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.5451569,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.5452484,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.4352482,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.3372952,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.1649212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.1096227,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,0.1134527,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.06314468,0.2697694,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.06314468,0.4439657,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.4096528,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,0.2759304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,0.05778815,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.06314468,-0.1214493,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.06314468,-0.2271336,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.3009641,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.3513529,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.3037669,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.2483336,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.2786203,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.4507294,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.06314468,-0.5215354,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.5519449,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.06314468,-0.5486837,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.06314468,-0.5385253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.4093418,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.3588688,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.2987737,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.2653874,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.1791414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.168606,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.06314468,-0.2829896,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.06314468,-0.3578735,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.5119516,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.5775572,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.6446287,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.06314468,-0.6352788,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.6170734,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.622428,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.4819946,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.3421061,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.07409126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.008845867,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,0.1964469,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.3646737,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.06314468,0.4734739,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.06314468,0.3980134,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.06314468,0.2018858,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.1592269,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.02162335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.1139473,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.424474,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.6161205,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.7685518,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.7252846,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.5039641,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.3659133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.2600604,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.06314468,-0.2551457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.2204088,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.2027634,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.2479139,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.288749,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.06314468,-0.3266829,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.06314468,-0.3043859,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.06314468,-0.2312225,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.2061162,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.2585587,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.3064625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.2326241,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.2573904,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.06314468,-0.4202906,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.5822524,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.06314468,-0.5793355,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.06314468,-0.5274211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.06314468,-0.50085,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.06314468,-0.5198634,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.4495444,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.2949065,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.06314468,-0.1499409,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.06314468,0.1000185,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.06314468,0.3058384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,0.4375134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.3786347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.1658817,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.06314468,0.04010797,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.06314468,0.01174386,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.06314468,0.2657511,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.06314468,0.3425959,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.06314468,0.2613877,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.1685933,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,0.1355243,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.09843508,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.03315544,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.09260733,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.1283001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.2999002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.06314468,-0.3780293,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.06314468,-0.3615882,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.2506763,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.1845868,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.06314468,-0.1941449,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.06314468,-0.1353464,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.06314468,-0.09553577,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.0857725,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,-0.2572372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.4614087,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.06314468,-0.529327,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.4655756,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.1869005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,0.06030926,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,0.3284481,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,0.4135438,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.06314468,0.3445064,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.06314468,0.2979393,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
