xa20,xb20,y,Feb,Aug,Jul,Apr,Jan,Jun,Nov,May,Dec,Mar,Oct,Sep,Sat,Thu,Sun,Tue,Fri,Wed,Mon
0.08947877,-0.9077263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.9620827,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.08947877,-0.9318146,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.9331402,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.08947877,-0.9169106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.8540691,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.7726101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.7602186,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.7862777,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.8086635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.7714898,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.7361943,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.7372997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.7303829,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.6577842,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.5749837,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.6344337,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.6862791,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.657782,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.08947877,-0.5566524,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.08947877,-0.5192562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.08947877,-0.567764,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.6195354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.6430351,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.08947877,-0.6296798,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.08947877,-0.6357966,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.5786001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.4677038,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.3700816,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.08947877,-0.3091108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.279919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.173262,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.170617,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.1671554,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.08947877,-0.1494431,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.05608423,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.08947877,0.007321899,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.05822424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.08947877,-0.1841651,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.2291466,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.1799192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.2100916,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.2426488,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.3329273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.3827019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.4394109,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.4893039,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.4486257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.4683808,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.410695,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.339149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.3514559,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.4901465,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.5982883,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.08947877,-0.6742885,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.6546492,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.6567991,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.6308926,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.08947877,-0.6039259,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.08947877,-0.5606792,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.08947877,-0.5862177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.5692187,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.08947877,-0.5241049,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.4835957,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.4767668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.4960028,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.4491834,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.5108336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.5773389,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.567503,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.5213035,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.5443983,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.5960996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.6172623,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.6127631,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.70264,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.8031678,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.8619791,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.8584949,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.8396142,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.08947877,-0.8720782,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.8912653,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.9142569,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.08947877,-0.8649612,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.8004781,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.7737276,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.7974051,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.8405688,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.8091944,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.7712602,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.08947877,-0.7685797,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.08947877,-0.8160401,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.8229453,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.08947877,-0.7827634,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.08947877,-0.7515371,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.08947877,-0.7761474,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.7897967,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.7530718,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.652513,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.5582596,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.5359729,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.08947877,-0.5001949,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.457049,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.3328659,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.2378785,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.1199274,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.03918083,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.08947877,0.05444483,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,0.1453537,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.08947877,0.2866315,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.08947877,0.4736978,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.08947877,0.6766184,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.08947877,0.8393154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.08947877,0.901566,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.08947877,0.7679718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,0.5820158,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.08947877,0.4661457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,0.4538607,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.08947877,0.4831151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,0.4381539,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,0.4374629,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,0.4145488,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,0.4778345,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.08947877,0.5571465,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.08947877,0.528875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,0.4145008,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.08947877,0.3266528,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,0.3120561,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.08947877,0.24353,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,0.2379829,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,0.2050021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,0.2203257,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,0.2723499,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,0.2135348,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.000841579,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.2351871,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.3134982,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.3172457,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.4015502,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.4712063,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.5338853,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.5780733,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.5891479,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.08947877,-0.6475049,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.08947877,-0.7122674,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.6909704,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.08947877,-0.6024716,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.5631256,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.514945,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.08947877,-0.4952244,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.08947877,-0.4874186,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.08947877,-0.4295405,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.3634009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.08947877,-0.3080607,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.1968568,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.1614906,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.03035374,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,0.06225145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,0.1732538,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.08947877,0.1609203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,0.08115378,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.0343031,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.1299015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.08947877,-0.2013469,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.08947877,-0.2462068,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.2802651,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.08947877,-0.2521158,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.08947877,-0.2306406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.2703262,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.3903573,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.4382072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.4885839,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.4825249,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.4844621,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.4262123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.08947877,-0.4062221,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.3573757,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.08947877,-0.3704794,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.3390408,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.3472489,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.08947877,-0.4112385,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.08947877,-0.4218712,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.08947877,-0.4963917,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.5107368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.5049663,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.08947877,-0.4593965,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.451438,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.4310045,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.333725,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.08947877,-0.2877699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.1024662,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.09128618,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,0.002820271,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.08947877,0.08374442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,0.1299148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.08947877,0.09669721,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.08947877,0.005495744,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.08947877,0.00455655,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.08661241,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.1212976,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.2783603,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.410162,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.4894881,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.4849743,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.3945555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.3607984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.2854274,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.3163735,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.3181307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.2764256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.3360814,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.3482716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.3644978,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.3418907,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.08947877,-0.2844713,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.08947877,-0.2588527,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.3183924,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.3522295,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.3132835,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.3449837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.4287824,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.4823365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.4351786,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.3881777,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,-0.3502199,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.3779033,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.3788126,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.08947877,-0.2333058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.08947877,-0.1293091,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.08947877,6.163835e-005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,0.1320757,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08947877,0.2209323,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,0.2075918,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08947877,0.1102971,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.08947877,0.05478179,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.08947877,0.04851925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.08947877,0.1917121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,0.2286207,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.08947877,0.1810467,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,0.1430403,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.08947877,0.11747,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,0.0682335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.05008425,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.08181386,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.0975275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.1826428,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.08947877,-0.2058371,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.08947877,-0.2739964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.2501048,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.08947877,-0.2270477,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.08947877,-0.2435422,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.1700249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08947877,-0.1308312,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.08947877,-0.1015945,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.2056974,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.08947877,-0.3414947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.3351312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08947877,-0.2689228,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.08947877,-0.04671445,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,0.07206548,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08947877,0.2071064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08947877,0.2594984,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.08947877,0.2063035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
