xa5,xb5,y,Sep,Feb,Apr,Jul,Oct,Jun,May,Aug,Dec,Jan,Nov,Mar,Thu,Wed,Sun,Mon,Fri,Tue,Sat
0.08894327,-0.4231524,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2624473,-0.5295605,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.05046095,-0.7474625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.03562393,-1.025516,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.04895714,-1.148606,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.01431719,-1.058184,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02454773,-0.9563489,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.08679389,-0.8609285,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.04342094,-0.7526785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.01785736,-0.5934492,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1383787,-0.5885301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.199989,-0.6175552,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.02499221,-0.6239644,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.005816946,-0.6402216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.03244913,-0.7237361,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1252878,-0.7885361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1381151,-0.7551331,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1991009,-0.4981255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.002934826,-0.300127,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.04126201,-0.5059758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3089479,-0.6993301,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.2161907,-0.6566679,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1404545,-0.3556482,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.02577418,-0.2224609,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.1085603,-0.296335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08587013,-0.5724847,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.01913048,-0.8069661,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.06194587,-0.8584122,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1450396,-0.8277638,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0698365,-0.688763,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.1296394,-0.4701644,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1046193,-0.3749347,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.05836415,-0.2280458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1542303,-0.08400402,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.03901182,0.02928982,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.173582,-0.01368216,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1721529,-0.1300614,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3184878,-0.143721,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.107901,0.2125719,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.1181137,0.344506,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1673286,0.1808833,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.4710407,-0.1636187,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.05243275,-0.3563631,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.196165,-0.1791384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.135845,-0.1356141,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1901046,-0.2284512,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.1474234,-0.3215267,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.01887424,-0.4881634,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1969269,-0.6791533,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.06920625,-0.642432,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.05450313,-0.5311152,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.1151269,-0.4321117,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.02021838,-0.1780669,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.009438109,0.00527197,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.05512399,0.1157034,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.1026249,-0.2845047,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.004185683,-0.6595334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2704296,-0.8720465,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.1275289,-0.8735022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1541529,-0.8068665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.08305555,-0.6311901,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.01551728,-0.603409,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.1009246,-0.4825798,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1864977,-0.5874049,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.23028,-0.5847134,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.04754469,-0.3666535,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.06331919,-0.2307776,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.2040965,-0.2475087,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.128722,-0.3412719,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.02578643,-0.3183001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.06973305,-0.489719,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1092155,-0.5910358,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.285335,-0.5589965,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.03690903,-0.3741756,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1056217,-0.4407176,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2210196,-0.4871908,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.08592134,-0.4031638,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1366399,-0.3282201,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.09058089,-0.611459,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.02856395,-0.8842541,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.2431719,-0.9715475,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.06520867,-0.8867125,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.09727068,-0.7928426,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.01412455,-0.8531398,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.02012603,-0.9383654,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1114999,-1.008016,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.02725292,-0.8381929,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.07632255,-0.6114903,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.008474668,-0.4671885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0720046,-0.6024006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.2701098,-0.7455736,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.05216402,-0.6795064,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.03786023,-0.5904802,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.0239272,-0.6189747,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.05927171,-0.7563355,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.086746,-0.8284423,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.03579505,-0.7581325,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.004816937,-0.6946325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.07705747,-0.7602549,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.07355747,-0.8343818,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1479302,-0.83349,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.08943736,-0.6572803,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.03742308,-0.404842,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1146319,-0.3252981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.04625965,-0.3641316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3115514,-0.4817348,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.04516106,-0.4721809,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1824825,-0.5011269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.152491,-0.2572876,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2546466,-0.08053979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.04658425,0.01512017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0191819,-0.01726035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.1556025,0.08373221,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.04447149,0.4546475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.1558085,1.122524,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.2368076,1.668705,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.2310465,1.787132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.2160451,1.192461,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.102366,0.3321046,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.4600287,-0.04761718,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.2397732,0.02458875,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.1967145,0.2146195,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.1930165,0.2673527,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.08817896,0.221486,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3434607,0.1122566,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.1284595,0.373839,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.1694177,0.6691265,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.03786023,0.762951,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2934634,0.5666616,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.2197712,0.3424973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.2434718,0.2394143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.05872805,0.02685034,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1485033,0.007358888,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.2505275,0.1436132,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.1120476,0.4044164,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.09263494,0.6324506,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1581976,0.6479367,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02085735,0.0714249,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.02026623,-0.4683886,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.1111882,-0.5111129,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.06675026,-0.4216769,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.03665538,-0.4389275,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2323093,-0.5052327,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.05648811,-0.6408235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.146094,-0.6828783,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2455071,-0.6613386,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.05384449,-0.7214888,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1032439,-0.7527451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.0187271,-0.7773643,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.1293067,-0.5269023,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.1397088,-0.4156322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08891385,-0.3726832,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2416277,-0.4559226,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2244782,-0.5765392,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.1383121,-0.632317,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.0857914,-0.4417109,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1724619,-0.3649095,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.002367988,-0.1774801,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.1193146,-0.1219483,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.05059624,0.09978887,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.245013,0.3529233,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1270341,0.6962681,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2125432,0.5798393,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.08779901,0.4288049,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.2557412,0.0635753,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.3345013,-0.2735213,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.4277906,-0.4139936,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.01136743,-0.4452187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1037129,-0.4715642,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.283985,-0.2202737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1073213,-0.1015224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.1738396,-0.1418323,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.05238492,-0.3836045,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1194114,-0.5804963,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-0.1658724,-0.6697897,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.1370099,-0.6203682,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.04165768,-0.5766465,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.09961159,-0.3625539,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.03786023,-0.3068934,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.1986632,-0.2538032,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.04608037,-0.2264173,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.1992778,-0.06056975,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.1337937,-0.06807141,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.1782221,-0.1795389,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.008818416,-0.3317934,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.07303409,-0.5499644,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.01133179,-0.6411899,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1448383,-0.6974243,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06625611,-0.6417466,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.007214092,-0.6538341,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.1141293,-0.6642384,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.1235429,-0.4927118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.07427602,-0.3538623,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06521027,-0.09792344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.2178786,0.04369456,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1448612,0.277576,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.1041284,0.4881674,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.001822554,0.7212053,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2910083,0.4222573,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.1754156,0.1945871,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.3444628,0.1801293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2342298,-0.02618474,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.08429029,-0.03445854,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.2125752,-0.39421,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.1884546,-0.8183782,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.01411129,-1.03079,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.05634928,-0.8873797,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.05504213,-0.5780818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.07095936,-0.2113904,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.03388932,-0.06002093,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1496693,-0.1284378,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0112745,-0.1223146,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.05249344,-0.145994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.2407613,-0.2891764,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.188004,-0.3402705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.2445712,-0.3607572,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.01168277,-0.3175977,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04082862,-0.2008925,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1168584,-0.1593632,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.01378884,-0.2481162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.1508294,-0.272405,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.04324232,-0.11669,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.07019656,-0.1621202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1462341,-0.4326808,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.08266411,-0.6465914,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1676735,-0.6647003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.03512717,-0.5685991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.05153303,-0.4462785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.02419673,-0.4958733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.03649476,-0.491364,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.1975976,-0.4239457,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.08893968,-0.2456627,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.01995555,0.1292311,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.01705128,0.5336059,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.1261058,0.8226615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.007538745,0.5418265,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.5528678,0.0763141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3793823,-0.1981876,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.179316,-0.2955812,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.01092644,0.2307525,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.04683525,0.5182017,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.02405598,0.3901614,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.1445345,0.2537796,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1534462,0.130211,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.1114233,0.0003156273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2614804,-0.0446279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2740081,-0.06030789,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.03680636,-0.1196112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.08535304,-0.3585087,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.04766512,-0.473302,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.174668,-0.4420751,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0463258,-0.2636835,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0987174,-0.1882913,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.1060222,-0.1719837,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.07342445,-0.0677881,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.009449513,0.06470168,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.0610887,0.1124551,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.04210158,-0.1581008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.1316088,-0.5597786,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1996652,-0.8431838,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.0647102,-0.7865206,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.004787079,-0.3408186,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
