xa250,xb250,y,Mar,Sep,Oct,Nov,May,Jun,Apr,Feb,Jan,Jul,Aug,Dec,Fri,Thu,Sun,Sat,Tue,Wed,Mon
0.3325493,-0.6712222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2927298,-0.6800982,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.2838639,-0.6888972,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.2645325,-0.6881332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2550225,-0.6817823,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2625007,-0.6710077,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.2564703,-0.6611814,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.2832094,-0.6449036,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2697858,-0.6298373,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2623569,-0.6279395,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.2958679,-0.623039,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.3280319,-0.6314246,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.3227298,-0.6308492,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3111522,-0.618702,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3193075,-0.6048719,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.3306958,-0.5956807,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.338924,-0.5900026,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.3468448,-0.5748228,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3525918,-0.5613358,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.3687271,-0.5714382,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.3393795,-0.5800567,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3141815,-0.5821665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.302026,-0.5755693,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.3232166,-0.5679513,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.3550439,-0.573617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3448951,-0.5755829,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.3719483,-0.5796762,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.3283463,-0.5775076,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.3232324,-0.5758941,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3140253,-0.5671682,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.2806865,-0.5512983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2682193,-0.5416174,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2579788,-0.5311964,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.297198,-0.5268899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.339469,-0.5104684,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.3112153,-0.5090422,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.2903215,-0.5064855,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3411715,-0.49803,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3919139,-0.4849134,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.4009741,-0.4846615,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4246777,-0.4907311,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.4255345,-0.5046929,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4244813,-0.505558,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.3778967,-0.4997872,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3151762,-0.5036615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.3739009,-0.508313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3718502,-0.5153249,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3488908,-0.5147681,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3227105,-0.5227725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2995172,-0.5246742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.3277205,-0.5149427,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3260778,-0.5226568,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3233342,-0.5122061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.3486117,-0.5054557,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.3788388,-0.5056385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.354133,-0.5241033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.386149,-0.5360343,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3741757,-0.5341976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.359944,-0.5238786,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3716086,-0.5354716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.351016,-0.5414828,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.3286055,-0.5474298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3814271,-0.536915,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.3637759,-0.5352601,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3097739,-0.5362211,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3104646,-0.528888,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.2956506,-0.5242465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2761286,-0.5198074,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2811611,-0.5178027,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2696197,-0.5007398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.2938983,-0.5064738,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3353611,-0.5121026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2945516,-0.5117338,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2860925,-0.5072597,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3013901,-0.5051181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.266538,-0.5122024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.259461,-0.4980226,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.2378563,-0.4753,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.1930003,-0.4733461,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.215404,-0.4859432,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.1727859,-0.4860569,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.248117,-0.4807545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2845354,-0.4726333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.2672171,-0.4722316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2998634,-0.4701332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3159023,-0.4746996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3379674,-0.46901,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4507459,-0.4633431,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.5237131,-0.4596234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.517127,-0.4579221,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5311122,-0.4629399,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.4675135,-0.460081,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.4519865,-0.453252,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4695344,-0.4490375,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.4005025,-0.4620197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.4655926,-0.455331,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4396828,-0.441777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3655425,-0.4291092,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3377944,-0.4284243,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3199411,-0.4282359,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3389947,-0.4193259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3256859,-0.4030084,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.352951,-0.3768404,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3551013,-0.3658813,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.3914885,-0.3565595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3474197,-0.3526991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3397104,-0.331368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3346879,-0.3145762,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.3180259,-0.2958114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3190764,-0.2890217,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.3134021,-0.269173,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2583661,-0.2510435,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.237859,-0.2316048,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.233133,-0.2068902,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2329718,-0.1798036,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.243289,-0.1537081,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.2957167,-0.1331437,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3144346,-0.1367661,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.3235086,-0.1501079,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.3062403,-0.168223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3167845,-0.1578955,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3726532,-0.1508221,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.3764397,-0.1424829,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4057439,-0.1404713,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.4075827,-0.1350566,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.3884598,-0.126482,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.3502353,-0.1197457,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.3417278,-0.1217495,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.3337086,-0.1302545,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3437848,-0.1481272,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3396171,-0.1512185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3463834,-0.1639742,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.3436789,-0.1600492,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3210046,-0.1650016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3026985,-0.1660043,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.2847516,-0.166426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2921925,-0.1822406,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.2884353,-0.2206715,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2614444,-0.2446067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3284776,-0.2522733,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.3017509,-0.2503728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.304975,-0.2560099,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.2823243,-0.2596899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.2886188,-0.2628013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.3139102,-0.2596769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3563171,-0.2561239,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.3322144,-0.2652503,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3275769,-0.2779852,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3565504,-0.2891504,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3041871,-0.2812506,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.3363826,-0.2741671,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3072536,-0.2647351,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.3184719,-0.2562188,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.3043693,-0.2622362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.2737453,-0.2566271,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.213848,-0.2519167,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2537639,-0.2519037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.2461352,-0.2463815,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.2402084,-0.2286288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1835447,-0.2068421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1663665,-0.1891577,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2210695,-0.1722332,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.2487652,-0.1655807,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.2461677,-0.16913,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.2972182,-0.1801476,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.3454451,-0.19445,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.2960843,-0.208212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3263583,-0.2137668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3625194,-0.2137369,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.4206875,-0.2098218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4328522,-0.2119241,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.4014901,-0.2227483,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3880281,-0.2352278,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.4367661,-0.238865,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.41129,-0.2408143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.369888,-0.2356539,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.3812483,-0.2415887,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.3446076,-0.237016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3222125,-0.2360169,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.3434405,-0.2282803,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.3237424,-0.2243121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.2922083,-0.2230098,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.2468178,-0.2333201,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.2230569,-0.2368453,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2137775,-0.2515309,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.2240839,-0.2660387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2238972,-0.2714973,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.2522669,-0.2744085,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2543761,-0.2634452,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2346536,-0.2613328,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.2965618,-0.2650006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.3326151,-0.2604971,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.3528131,-0.2541035,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.3246926,-0.2316283,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.3490463,-0.2246095,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3600142,-0.2053943,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.3961973,-0.1961811,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.3966592,-0.1909306,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4492622,-0.1979372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4787829,-0.209971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.4139898,-0.2129795,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.4054764,-0.2214967,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.4264361,-0.2251054,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4446855,-0.2367632,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.4347883,-0.2478886,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.4706973,-0.2547172,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.4538882,-0.2485299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4369602,-0.2358385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.3518328,-0.2301123,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.3326526,-0.2169851,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3423112,-0.2159664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3485349,-0.2055201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3355779,-0.201448,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.3395961,-0.2059863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3409929,-0.2049968,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3293133,-0.2005782,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.3181966,-0.1945132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.3179457,-0.1819492,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3376119,-0.1914773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3315585,-0.2012953,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3438396,-0.2046482,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3213223,-0.1982091,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.3234295,-0.1975464,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2874746,-0.210812,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.2744999,-0.2075807,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2448054,-0.1924186,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.2329393,-0.1749188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.204702,-0.1642203,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.2205261,-0.1637117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2315661,-0.1610222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.2013332,-0.1443055,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.2262618,-0.125748,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2091324,-0.1139002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2207098,-0.09955583,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1918029,-0.08427811,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2545935,-0.08778186,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.2625224,-0.09279579,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3791053,-0.09116553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.4269834,-0.09498716,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3975206,-0.0820201,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.3913647,-0.07156729,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3986438,-0.07808237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3679862,-0.08777394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.4285129,-0.08747598,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.4962274,-0.0866493,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.4528818,-0.1007647,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4210753,-0.1004751,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.3085836,-0.1037218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3091889,-0.11164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3506184,-0.1082851,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3578551,-0.1099842,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.3848399,-0.09759893,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4229223,-0.09537647,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.4168981,-0.09735638,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3625876,-0.09797567,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.3653796,-0.1051324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4170447,-0.1047654,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.4726529,-0.1232741,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.4201326,-0.147716,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.4042094,-0.1387569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3904196,-0.140729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3581644,-0.1234843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3526159,-0.1072295,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
